kOsc1Wave,kOsc1Coarse,kOsc1Fine,kOsc1Split,kOsc2Wave,kOsc2Coarse,kOsc2Fine,kOsc2Split,kOscMix,kFmMode,kFmCoarse,kFmFine,kFilterEnabled,kFilterCutoff,kFilterResonance,kFilterKeyTrack,kVolEnvA,kVolEnvD,kVolEnvS,kVolEnvR,kVolEnvV,kModEnvA,kModEnvD,kModEnvS,kModEnvR,kModEnvV,kLfoAmount,kLfoFrequency,kLfoDelay,kVolEnvFm,kVolEnvCutoff,kModEnvFm,kModEnvCutoff,kLfoFm,kLfoCutoff,kVoiceMode,kGlideSpeed,kMasterVolume
0,-23,-0.762634,-0.001519,3,-23,0.312866,0.004829,0.987411,1,40,-0.941528,true,3341.996460,0.319946,0.003754,980.691946,975.337064,0.275040,979.909683,0.933899,964.669927,976.740560,0.446045,999.222327,0.966080,0.087524,1.807104,999.416474,3.109863,6956.054688,-22.699951,4636.718750,14.347412,415.283203,1,897.731047,0.405113
2,22,0.060242,-0.020258,0,22,-0.407562,0.020344,0.091293,1,36,0.189117,false,5965.182800,0.553696,0.244476,986.143460,901.299837,0.246262,978.884015,0.509888,977.157322,930.566592,0.221268,972.489432,0.224197,0.020529,3.060981,999.599367,-11.885742,-7180.908203,21.878174,2958.007813,18.180908,-1127.197266,1,888.768467,0.000084
5,-1,0.148499,-0.017758,4,-1,-0.977966,-0.001350,0.508575,0,21,0.023376,false,1152.172241,0.687927,0.275909,944.266011,970.022752,0.514160,967.108928,0.737686,970.886527,998.542880,0.511047,988.321498,0.598495,0.076083,3.366034,999.759928,-4.226074,6019.775391,9.734619,3354.492188,-19.042236,-6946.044922,0,963.051217,0.269966
2,-15,0.971832,0.023173,2,-15,-0.643127,0.013381,0.989929,2,44,0.241211,true,991.929321,0.362946,0.996674,948.295940,990.320291,0.632736,982.868130,0.890945,969.258447,991.729390,0.520172,999.483535,0.721939,-0.094678,3.497125,998.247538,-5.792725,1183.593750,8.761963,3913.330078,-18.429199,5688.476563,0,982.169427,0.051094
5,14,-0.535187,-0.014740,3,14,0.445343,0.022813,0.003357,2,37,-0.940460,true,3483.122253,0.309616,0.180237,993.425064,944.914718,0.111359,984.667135,0.565720,951.381218,974.441283,0.472061,975.441909,0.632828,-0.067303,7.122735,998.993809,18.687012,1672.119141,8.781738,7375.244141,19.015869,-5909.423828,1,966.913794,0.080627
1,2,0.001648,0.001353,0,2,-0.483704,-0.018552,0.397842,1,12,0.552795,false,3743.699646,0.282089,-0.728149,995.987205,992.118116,0.207733,969.107134,0.401703,983.800987,978.493438,0.874832,975.112799,0.114487,0.071124,0.625568,998.560389,-18.633545,5819.824219,2.575195,-5759.765625,-3.167725,-2331.054688,1,840.639559,0.263474
0,0,-0.162415,0.005615,3,0,0.498932,0.020791,0.246094,1,41,0.798004,true,2223.583679,0.265350,0.957397,990.649176,991.372082,0.335739,999.539108,0.303986,984.665044,996.996469,0.029465,990.601823,0.531754,-0.069223,0.616627,999.706248,20.308594,-1794.921875,19.225342,-4816.650391,2.986816,7458.984375,1,878.066715,0.078186
2,-14,0.044708,0.015257,1,-14,-0.584564,-0.009406,0.123322,2,28,0.921265,true,6003.660583,0.405273,0.998657,980.951688,926.623369,0.528732,956.059081,0.889832,977.994232,993.090452,0.701385,952.077649,0.599258,0.058850,1.476259,997.381764,14.281494,4141.357422,2.000977,-7300.781250,-10.836182,-5011.962891,1,849.321326,0.380714
2,-4,-0.943420,0.017068,2,-4,0.932770,0.016422,0.410980,2,32,-0.503754,false,2159.778748,0.300781,0.843781,990.358714,993.685619,0.372070,995.710950,0.623581,996.122000,991.338375,0.979492,988.529877,0.381760,-0.042984,0.138370,998.190772,2.774414,-3529.541016,-3.281250,-5842.285156,10.357178,7490.722656,1,979.971203,0.036674
4,-20,-0.293610,0.002827,4,-20,-0.413818,-0.021758,0.657883,1,41,0.581665,false,4443.483887,0.867462,0.791840,971.197349,994.008211,0.635239,993.284606,0.729538,999.138474,975.526271,0.689697,998.028397,0.395676,0.096521,9.218748,999.778927,12.433594,-2055.664063,-12.634277,-4681.640625,8.747314,-1298.095703,1,995.504677,0.164635
2,-14,-0.064484,-0.002206,1,-14,-0.997986,-0.010661,0.265701,0,23,-0.782349,false,6449.929810,0.079071,-0.871704,952.175904,995.150686,0.705887,986.246430,0.967377,970.270323,988.691433,0.162506,987.622725,0.858246,0.003503,2.279260,999.888767,3.027832,6085.693359,21.698730,-7509.033203,11.552490,3277.587891,2,785.020887,0.094727
4,-11,-0.711304,-0.019640,1,-11,0.176758,-0.021648,0.780869,2,37,-0.907623,true,5579.917908,0.778549,-0.748016,999.528236,963.717749,0.462250,989.097014,0.876831,961.875222,997.398049,0.427612,987.898299,0.406387,-0.026917,8.664904,999.691322,3.567627,3117.919922,-10.413574,-3009.033203,21.498047,-6477.783203,1,975.768049,0.024719
4,12,0.621063,-0.009088,5,12,0.724945,0.001378,0.941681,2,15,-0.045227,true,3211.220703,0.017014,0.954224,983.257219,996.428084,0.618515,993.607389,0.678070,996.011280,968.072755,0.828918,988.423199,0.748718,-0.015332,2.820699,999.828468,6.084229,-1695.068359,-19.771729,-3981.933594,14.802246,7083.251953,2,913.729185,0.351402
1,-10,-0.335938,-0.020393,3,-10,-0.025208,-0.020094,0.694672,0,21,0.238434,false,2389.914856,0.715561,0.304871,950.877523,989.342034,0.722809,969.415250,0.417252,946.964932,995.979174,0.090988,984.854564,0.845047,0.043997,8.663499,999.248805,-1.937988,-5326.904297,6.190430,-4038.085938,3.152344,6790.039063,0,976.047189,0.444038
3,7,-0.586609,0.023541,3,7,0.683197,0.004897,0.080063,1,26,-0.734772,false,1896.400757,0.586090,0.957397,993.081956,946.532754,0.332626,992.527059,0.665939,997.562132,976.366236,0.372009,994.082338,0.813644,0.040930,2.651721,997.809130,3.287109,4221.679688,-16.636963,3406.494141,2.860840,-4139.160156,0,976.412589,0.193779
4,20,0.192566,-0.002220,4,20,-0.122284,0.003322,0.533005,0,42,-0.712799,false,7142.651672,0.811539,0.466034,941.883367,981.407809,0.763763,986.998954,0.974991,971.308016,981.999509,0.872421,961.770745,0.784836,0.090781,7.333459,999.743700,-5.877686,-2217.041016,22.976074,-5517.822266,11.939209,5082.519531,1,886.889485,0.073174
2,-22,-0.064941,0.021496,4,-22,-0.295776,0.019820,0.061432,0,26,-0.132141,true,5803.235168,0.627518,-0.019653,905.085046,973.756592,0.700287,995.398372,0.212540,993.058449,999.516971,0.416946,978.562807,0.025696,0.027359,0.107702,995.645823,-19.797363,-231.445313,-14.482178,2330.322266,18.906006,-1397.705078,1,788.435327,0.262085
4,20,-0.669434,0.018914,1,20,-0.689392,-0.022472,0.549759,0,28,0.152924,true,1969.216309,0.750015,0.679047,993.329201,977.514532,0.991440,998.819063,0.148621,993.269724,997.853609,0.743683,988.236333,0.405533,0.044965,8.911987,999.013225,3.465088,7392.333984,10.857422,-5510.009766,-11.377441,-1013.427734,2,981.055943,0.020226
3,6,0.283661,0.022132,3,6,0.759277,-0.004890,0.195770,1,47,-0.348480,false,145.661621,0.073807,0.378448,978.143686,988.070621,0.600388,988.171513,0.254288,956.190819,961.658813,0.827316,957.152702,0.588562,-0.023492,4.320067,998.838227,-3.284180,4368.896484,9.802002,-5255.371094,-10.604004,-214.355469,0,754.009868,0.228317
2,-10,-0.634888,-0.014567,2,-10,-0.069519,-0.018784,0.300903,2,31,0.069733,false,7699.727173,0.212204,-0.133606,967.676046,991.233223,0.449783,991.884442,0.357834,944.369414,994.024596,0.080475,965.270798,0.592804,0.022971,0.884466,999.490103,-5.254395,6429.931641,-3.172852,-6768.310547,23.303467,-5822.753906,2,975.238178,0.137192
0,7,0.907501,-0.016594,3,7,0.369720,0.004782,0.673981,1,3,-0.099518,true,2613.110352,0.153656,-0.545624,989.004444,959.990913,0.783615,971.467792,0.471298,996.357402,982.875612,0.508057,961.112913,0.971573,-0.022858,1.438558,998.247098,5.833740,7247.802734,-14.756836,-4049.316406,13.136719,4748.291016,1,889.607277,0.276794
2,-1,0.957428,-0.009956,1,-1,-0.325531,-0.020557,0.138611,2,35,-0.325226,true,150.897522,0.507614,0.722321,921.339261,995.052322,0.758133,981.614721,0.912827,955.214711,931.550900,0.885086,838.545641,0.343933,-0.026138,5.579605,999.479174,7.895508,-7037.109375,-14.567139,2165.283203,9.851074,-5845.703125,1,964.475418,0.080719
4,-12,0.865936,-0.002869,3,-12,-0.838501,0.001385,0.547089,2,13,-0.310150,true,1362.095337,0.666321,0.916779,971.490196,967.469052,0.611649,950.710938,0.274673,994.288657,966.230235,0.132141,970.356825,0.339172,0.000504,0.623899,996.988828,-3.057129,-7753.417969,-10.875000,-2011.718750,-15.684814,-6404.052734,2,996.662232,0.300606
3,-17,0.221527,0.023596,2,-17,0.987518,-0.004276,0.019562,1,11,-0.049469,true,5878.729553,0.218445,0.684448,989.741410,998.924254,0.143738,979.918098,0.249771,970.517904,979.746706,0.582733,927.652487,0.046097,0.091711,2.581197,996.173666,-0.629883,-1626.708984,2.589844,6949.218750,-16.776123,1090.820313,1,755.204566,0.357079
3,5,0.452576,-0.022517,4,5,0.166779,-0.016576,0.955917,1,12,-0.042542,true,7489.438782,0.903046,-0.470428,988.786927,962.046646,0.418457,937.187310,0.695633,994.135633,997.135012,0.197784,968.347125,0.387619,0.045020,2.107307,998.462498,10.828125,7410.888672,23.907715,5146.728516,0.312744,1969.482422,0,756.683780,0.001709
5,-18,0.126862,-0.010951,4,-18,-0.938080,0.003166,0.462570,2,30,0.654541,false,684.107056,0.224930,-0.716095,994.571708,998.023454,0.922729,999.350918,0.033707,955.502418,972.677817,0.922729,980.350218,0.215225,-0.037149,9.134276,999.780315,-20.707764,5988.037109,-14.392090,-5605.224609,19.339600,7682.861328,1,873.401580,0.471085
5,4,-0.401978,-0.016582,3,4,-0.876312,-0.009109,0.199097,0,25,0.313660,false,2000.144653,0.904510,-0.768829,994.556144,986.954441,0.426605,955.869013,0.264343,946.782035,993.784529,0.964813,998.327258,0.204453,0.083844,9.851013,999.067567,0.414551,1141.601563,-12.655518,-5366.455078,-9.504639,-6109.130859,1,984.582254,0.175697
0,-23,0.314056,-0.020477,4,-23,-0.953522,-0.020435,0.324524,2,23,0.458527,false,3102.119141,0.313675,-0.816986,993.403353,992.686984,0.213715,987.257481,0.773041,971.120904,988.274421,0.163132,999.891104,0.556747,-0.058029,0.655140,996.949891,-20.708496,-4237.060547,7.972412,1041.015625,14.777344,-5763.427734,1,784.370626,0.466797
2,-14,-0.652161,-0.017754,2,-14,-0.686249,0.004359,0.904053,2,4,-0.035706,false,7514.400635,0.418808,-0.934204,996.410103,983.471461,0.756104,964.136669,0.316803,983.584449,995.858419,0.775864,998.903568,0.676651,-0.051257,4.641780,999.840582,-19.461182,-7538.818359,-21.297363,6280.517578,-4.390137,-6099.853516,2,874.509980,0.424034
1,-1,-0.128815,-0.009278,0,-1,0.614502,-0.016708,0.828247,1,23,0.845459,false,4898.154907,0.527023,0.306183,936.184136,987.666697,0.296829,996.791126,0.388046,988.068794,999.404827,0.901199,999.863904,0.025711,-0.033295,2.926882,999.498121,-7.966553,-3200.195313,-12.109863,-2216.308594,23.183350,-178.955078,2,954.279463,0.003983
2,-14,0.584351,-0.003991,4,-14,-0.597260,-0.002764,0.546570,1,17,0.856323,true,1295.002747,0.777100,-0.275238,967.427445,973.083561,0.040848,985.339535,0.326660,996.433783,974.816459,0.119339,966.238974,0.274185,0.039502,1.764591,998.626619,5.688721,-4764.160156,-16.453125,2307.373047,2.015625,-6270.019531,1,954.428080,0.036430
5,-17,-0.271423,0.020107,0,-17,-0.617554,0.009368,0.772552,0,27,0.392303,true,2246.353760,0.319122,-0.411835,965.141741,987.383570,0.044525,977.562640,0.803070,983.212970,958.868356,0.725403,969.545593,0.362305,0.049286,8.461269,999.981102,-12.561035,-4091.552734,-19.679443,3344.482422,2.864502,5774.414063,0,904.046293,0.406693
2,14,-0.454834,-0.008590,1,14,-0.107849,-0.013210,0.502518,1,23,0.141846,true,1047.454224,0.004364,0.704987,959.925173,978.485422,0.388153,950.346512,0.829987,941.316796,983.256482,0.101669,948.641482,0.680054,0.091623,8.358025,999.281996,-1.462646,4478.515625,15.301758,-6053.710938,14.095459,-3687.988281,0,902.544783,0.164009
4,-7,0.478912,-0.022607,4,-7,0.696167,-0.022643,0.140793,0,30,-0.697144,true,4674.472351,0.423676,0.986023,978.469381,977.530270,0.667999,967.747403,0.670029,999.859304,962.155117,0.518280,980.050693,0.157486,0.010880,2.100782,998.576413,15.911133,228.759766,3.131104,-4308.105469,23.841064,-4989.501953,0,964.390921,0.217804
5,4,-0.120087,-0.024612,0,4,0.842102,0.009825,0.245667,2,38,-0.982422,false,4245.250244,0.718002,0.114441,995.451267,995.874105,0.513428,958.213758,0.287949,970.240595,956.609837,0.039993,973.550180,0.700058,-0.002438,2.200742,999.970536,-5.652832,-5872.314453,4.193115,4096.191406,-9.487793,6307.861328,0,979.549687,0.312874
3,15,0.048370,-0.015739,0,15,0.780212,0.007531,0.461517,1,2,-0.386749,false,5720.678406,0.937149,0.228699,947.611556,998.688970,0.709839,988.696186,0.776428,998.216309,979.265150,0.350891,945.799365,0.478729,-0.026154,5.149202,999.712917,23.482910,-4516.113281,0.665771,6729.248047,6.085693,7719.482422,1,827.601857,0.110977
4,19,-0.177032,-0.021825,3,19,0.317017,0.015251,0.408386,2,21,0.067078,true,7772.055664,0.115356,0.488739,986.545088,961.390919,0.675446,991.014556,0.290665,978.530814,992.394384,0.307495,979.846475,0.559052,0.051700,0.425099,998.960946,-4.166016,-419.921875,9.673828,-3465.087891,11.813232,4258.300781,1,969.628575,0.111023
3,14,0.526215,0.018555,2,14,0.763214,0.010183,0.216736,1,17,0.301758,true,1942.915039,0.223312,-0.029327,924.632619,994.616461,0.383636,997.339736,0.814026,976.788271,931.386590,0.464462,995.312871,0.505280,-0.023666,3.033452,997.591084,17.641113,-4429.199219,6.186035,402.587891,-12.042480,5586.914063,2,922.406599,0.223305
4,12,-0.900757,0.024341,4,12,-0.635498,-0.012620,0.664749,1,17,-0.789459,true,5241.167297,0.418259,-0.157593,996.633745,959.257929,0.598221,997.047441,0.256531,976.564200,966.552985,0.768082,995.275747,0.231125,-0.086871,9.208892,999.298587,-19.543945,4058.593750,-14.504883,-4979.736328,4.413574,-6568.115234,1,991.652018,0.437683
3,10,-0.904602,0.015135,2,10,-0.049072,-0.009823,0.838287,1,9,0.108948,false,5664.909973,0.268494,-0.964264,979.843944,861.112994,0.461227,991.336769,0.203568,997.399315,996.818342,0.714279,962.020749,0.787125,0.011221,2.486082,999.935503,18.945557,5836.669922,9.605713,-2085.693359,-10.806152,-3135.986328,2,886.049786,0.183174
5,7,0.333771,-0.014744,2,7,0.403137,0.012864,0.269470,2,4,0.727753,false,6350.082397,0.110886,-0.837585,990.973855,943.206920,0.560913,984.631575,0.684402,997.849048,995.244539,0.527023,966.013687,0.412720,-0.017700,8.793526,999.141631,-4.692627,553.466797,-14.477783,4837.158203,17.763428,5053.222656,1,821.866758,0.164345
4,-18,0.049652,-0.024915,0,-18,0.878265,-0.015999,0.969131,0,33,0.379639,false,1313.023987,0.833939,-0.961884,976.462999,964.509593,0.893143,933.219666,0.784729,972.921610,997.418723,0.756439,993.606410,0.227356,0.066727,0.956642,999.643224,-10.568848,-2096.191406,-15.780762,-3818.115234,16.428955,-2784.912109,1,841.082797,0.148041
1,15,-0.621002,0.015823,2,15,-0.167877,-0.017601,0.777618,2,13,0.793640,true,7962.983398,0.261078,0.014465,986.758291,993.839906,0.765945,950.393753,0.267273,974.264746,959.942094,0.801941,987.176225,0.534836,-0.067633,6.103127,999.378759,-10.822998,4951.660156,4.133057,584.960938,7.902832,2086.181641,1,927.302469,0.297546
2,-4,0.569855,0.023849,3,-4,0.434814,0.022455,0.929718,1,48,-0.429504,false,3330.428772,0.017548,0.754486,986.838980,975.332013,0.429337,922.574461,0.288895,955.210153,941.521817,0.113388,995.654977,0.446899,-0.047519,0.146511,997.697000,-9.804199,6721.191406,10.549072,2398.193359,19.913086,-2509.521484,1,958.609676,0.065125
1,18,-0.419128,-0.015723,3,18,-0.166901,-0.020292,0.319534,1,14,0.936707,true,3551.067200,0.327515,-0.458496,980.247451,968.107893,0.331726,949.046818,0.775543,992.521949,982.747365,0.268692,996.236660,0.929810,-0.064294,6.852602,999.853205,-13.537354,6176.269531,-11.445557,-2231.933594,-3.248291,-3499.267578,0,893.197190,0.101158
5,1,-0.867798,-0.016605,1,1,0.650848,0.023499,0.466202,0,5,-0.508484,true,965.749817,0.326996,-0.485565,984.692902,971.439462,0.292801,979.457854,0.166931,932.895104,993.524006,0.920212,948.551813,0.816391,-0.079150,3.343514,998.420830,15.870850,-661.865234,-2.180420,2234.375000,-1.335938,5142.089844,0,984.871182,0.470505
0,-8,-0.619415,0.001070,1,-8,-0.070618,0.009752,0.752075,1,28,-0.600372,true,7120.612183,0.622726,-0.199799,989.767054,955.441534,0.382141,973.488249,0.766693,935.432901,995.205476,0.913528,987.809851,0.186798,0.044839,0.750028,996.108304,-23.998535,-5571.289063,9.446777,-4621.826172,-10.907959,7943.359375,2,797.725407,0.244041
3,-16,-0.118500,-0.018493,1,-16,0.035767,-0.016866,0.191116,1,26,0.599915,true,3362.696533,0.612610,-0.653595,997.451176,967.836311,0.377716,997.318152,0.816193,965.038009,927.759390,0.356522,987.104200,0.542511,-0.004172,2.523606,998.346023,13.848633,3862.792969,-0.098877,-2932.861328,-13.277344,-4293.457031,2,962.142189,0.044426
1,-13,0.980896,-0.005985,4,-13,-0.832672,0.005482,0.742340,2,5,0.221649,true,3707.778931,0.469345,-0.937897,990.128982,971.471331,0.307617,982.572318,0.242630,996.573223,996.450433,0.357513,997.552904,0.094772,-0.048672,2.160714,997.509928,23.587646,5508.544922,-22.594482,2938.720703,-0.808594,4389.892578,0,902.144663,0.020638
4,-5,0.657806,0.015361,1,-5,-0.689941,0.000543,0.967407,0,21,-0.127716,true,3868.021851,0.026474,-0.209412,987.716152,980.206725,0.308701,970.148712,0.858765,994.708546,993.900489,0.575668,977.443125,0.337708,0.063474,0.641348,999.789112,-3.802002,3131.347656,-12.284912,-440.917969,-5.570068,3608.886719,1,854.381972,0.126076
4,-19,0.118896,0.017889,3,-19,0.732910,-0.003648,0.771683,1,38,0.050446,false,4965.612793,0.514755,0.175415,934.753035,997.766390,0.030304,978.271597,0.642746,998.363863,988.290123,0.602844,990.886807,0.841507,0.075006,6.556011,997.260795,-3.892822,-3395.507813,-19.918945,-877.197266,19.852295,5348.876953,2,974.615418,0.368919
0,-18,-0.188843,-0.005604,1,-18,-0.984131,0.007407,0.185089,1,1,-0.584137,true,6993.002319,0.646194,0.074982,999.095457,971.835499,0.275864,990.199072,0.409393,980.049856,997.696816,0.259293,979.993713,0.604691,0.043607,9.703751,999.565677,23.488770,-7618.896484,23.994141,-7703.857422,7.467041,-6900.146484,0,997.694242,0.200691
3,8,-0.251099,-0.009782,2,8,0.302917,-0.010406,0.146729,2,6,0.108459,false,6146.491089,0.751556,0.446350,973.282887,997.956643,0.232895,971.863382,0.384399,939.937769,991.416954,0.026123,989.073025,0.372910,0.086908,0.568852,999.611542,14.660156,5179.443359,-7.555664,6844.726563,-8.334961,421.142578,0,962.800557,0.415680
3,-16,0.829651,0.018890,3,-16,0.124512,-0.006093,0.845047,1,15,-0.293518,true,4957.089233,0.022141,0.156433,999.672301,943.307506,0.846329,960.499578,0.248611,980.904808,973.568621,0.929840,991.125475,0.442078,0.000815,0.933077,999.191155,15.387451,-2863.037109,-8.969238,5248.779297,22.015869,951.416016,1,896.897562,0.377419
4,-11,0.325195,-0.003052,5,-11,-0.452637,-0.005389,0.247711,0,27,-0.013062,true,4240.379639,0.258591,0.535095,988.053563,990.101453,0.543350,959.957126,0.509872,986.988787,997.047441,0.796280,991.594066,0.668350,0.090228,2.064682,998.729490,-8.306396,-831.542969,-5.113770,952.392578,1.286133,-7821.044922,1,930.431803,0.450089
1,-6,0.505798,-0.011495,2,-6,-0.148773,0.020144,0.260773,2,36,0.385101,true,5678.791199,0.089294,0.947266,990.650826,995.354515,0.294296,997.023038,0.129242,985.262073,956.308781,0.156189,998.312194,0.610764,-0.054218,1.278147,999.292572,1.068604,2236.816406,19.758545,-6197.021484,8.790527,-1762.695313,1,809.264640,0.398094
1,-24,-0.329346,-0.003680,2,-24,-0.177551,0.002703,0.162201,1,39,-0.103790,false,1340.177612,0.976364,0.449493,962.348488,931.502334,0.715927,997.473069,0.057739,991.808348,994.885205,0.111618,978.479185,0.856262,0.057288,3.120595,998.510513,-5.080078,-667.724609,-19.053955,-2603.027344,12.235107,-3244.140625,1,956.791663,0.259109
3,2,-0.136597,0.015331,4,2,-0.782501,-0.008653,0.866425,2,21,-0.453156,true,901.092529,0.223984,-0.228180,979.292770,979.597156,0.490570,999.601144,0.390213,966.358101,991.377428,0.705765,999.326660,0.947281,0.012970,2.489050,997.114668,-0.637207,2830.810547,23.424316,524.658203,-4.934326,2236.328125,2,865.427847,0.376930
2,-2,0.459778,0.013641,3,-2,-0.072083,0.015544,0.260040,1,27,0.890717,true,1181.395874,0.886368,-0.772644,994.812447,941.883367,0.559525,962.239155,0.023315,996.215007,994.879616,0.831131,958.714733,0.866562,0.080682,6.860839,998.950808,16.182861,-72.998047,1.714600,6579.345703,-21.187500,-1701.660156,1,923.327107,0.155708
1,-2,-0.815735,-0.007064,1,-2,-0.878876,-0.008373,0.668579,0,40,-0.980072,true,6339.732361,0.548553,-0.827515,969.164146,993.605430,0.611221,992.158582,0.941833,959.311980,934.486324,0.389908,991.719899,0.205292,0.037463,1.866196,999.470923,-1.875000,-5194.580078,3.765381,-3456.298828,-15.182373,-1552.734375,1,967.167378,0.163269
2,9,0.074280,-0.018272,4,9,0.231720,0.013178,0.344772,1,18,0.924347,false,3712.162476,0.665375,-0.703522,970.000237,996.719276,0.156113,978.397071,0.286423,997.554582,997.816266,0.438141,972.487167,0.969482,-0.021307,0.100983,999.964958,-9.222656,-6579.345703,15.691406,-2119.384766,23.315186,-4433.593750,0,901.951727,0.003044
